id,tick_lower,tick_upper,ticks,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_30d,apr,price_lower,price_upper,price_range,price_mid
"313094","1","2","1","78207.06548","21798.664439","100003.312414","0","100005.729919","0","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"313124","1","2","1","6266.143347","1909.436459","8175.366589","0","8175.579806","0","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"313277","0","3","3","5954.999644","4183.155164","6498.353817","3639.738104","10138.154808","0","0.00","0.00","1.0000","1.0003","0.0003","1.0002"
"313295","1","2","1","13282.734386","4921.820476","18203.996212","0","18204.554862","0","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"313311","0","2","2","4680.115974","5447.105875","10126.928902","0","10127.221849000001","0","0.00","0.00","1.0000","1.0002","0.0002","1.0001"
"313609","1","2","1","193280.907906","16032.064927","209311.308353","0","209312.972833","0","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"313656","1","2","1","139999.999997","11160.040016","151158.882934","0","151160.04001300002","0","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"313864","0","1","1","27.61262","8403.802769","8430.996605","0","8431.415389","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313866","0","1","1","290.408871","13184.11605","13473.879971","0","13474.524921","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313881","0","1","1","26333.144874","45242.42722","71574.057216","0","71575.572094","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313907","0","1","1","2952.035951","36038.49973","38988.870312","0","38990.535681","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313909","0","1","1","345.494579","2653.552451","2538.278977","460.661072","2999.04703","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313910","0","1","1","7216.599746","54750.293718","61964.474949","0","61966.893464","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313918","0","1","1","171.969868","1207.250851","531.691759","847.501929","1379.220719","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313937","0","1","1","2326.433548","14087.895059","16413.724095","0","16414.328607","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313946","0","1","1","1025.320748","6208.864067","7233.918393","0","7234.1848150000005","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313986","0","1","1","85376.361381","173863.087792","259233.619374","0","259239.449173","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"313994","0","1","1","4.227356","7.77165","11.99875","0","11.999006000000001","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314025","0","1","1","4516.564109","5442.229772","7677.985292","2280.691638","9958.793881","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314043","0","1","1","59762.289162","83255.858917","143015.724982","0","143018.148079","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314056","0","1","1","20534.060405","27465.939595","47999.214258","0","48000","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314057","0","1","1","15928.426062","21305.537212","37233.353767","0","37233.963274","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314084","0","1","1","116000.257211","87407.741708","203406.11953","0","203407.998919","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314096","0","1","1","14014.16409","9869.108995","23883.069181","0","23883.273085","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314252","0","1","1","24998.197765","21732.979877","24338.0868","22393.122005","46731.177642","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314320","-3","1","4","1999.905119","12962.249669","14963.797544","0","14962.154788","0","0.00","0.00","0.9997","1.0001","0.0004","0.9999"
"314323","0","1","1","55917.24701","45401.989232","101318.218881","0","101319.236242","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314382","0","1","1","4549.405178","3549.588444","8098.915843","0","8098.993622","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314536","0","1","1","95716.557201","129400.8939","225113.732345","0","225117.451101","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314679","0","1","1","93521.308355","115893.812496","110334.89697","99079.358979","209415.120851","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314741","0","1","1","313.675006","368.176437","681.841503","0","681.851443","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314756","-1","1","2","9000","30401.287796","0","39401.982206","39401.287796000004","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"314797","-1","1","2","218.859463","745.948153","964.824536","0","964.807616","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"314815","0","1","1","70004.73977","73026.573557","143029.449254","0","143031.313327","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"314998","0","1","1","17162.580142","18826.678898","35988.766652","0","35989.25904","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"315650","-1","1","2","1721.375432","7506.654606","0","9228.170062","9228.030038","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"315877","-1","4","5","31040.393692","14886.782888","0","0","45927.17658","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"315996","-1","1","2","158.718217","677.381905","836.112979","0","836.1001219999999","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"316046","-1","4","5","6699.999999","3208.584718","1877.441644","8032.028411","9908.584717","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"316182","-4","6","10","149.625348","68.687189","0","0","218.31253700000002","0","0.00","0.00","0.9996","1.0006","0.0010","1.0001"
"316193","-1","1","2","500","2124.581728","2624.622202","0","2624.581728","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"316205","0","1","1","2000","3260.493524","0","5260.655501","5260.4935239999995","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"316270","-1","4","5","9.999999","4.784202","0","0","14.784201","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"316440","-1","2","3","439.972332","515.783712","922.689187","33.073546","955.756044","0","0.00","0.00","0.9999","1.0002","0.0003","1.0001"
"316525","-1","4","5","1041.644849","505.667302","1547.321406","0","1547.312151","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"316544","-1","1","2","1.828695","8.162819","0","0","9.991514","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"316701","0","1","1","16488.181586","28884.389249","45371.651517","0","45372.570835","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"316895","-1","3","4","1311.723422","908.931216","2220.671127","0","2220.654638","0","0.00","0.00","0.9999","1.0003","0.0004","1.0001"
"317144","-1","2","3","8567.965042","10000.597659","9454.516278","9113.998188","18568.562701","0","0.00","0.00","0.9999","1.0002","0.0003","1.0001"
"317201","-1","4","5","562.872298","268.720119","0","0","831.5924170000001","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"317360","-3","4","7","665.447773","710.884564","742.796836","633.532261","1376.3323369999998","0","0.00","0.00","0.9997","1.0004","0.0007","1.0001"
"317504","0","1","1","9.776288","15.630735","9.661983","15.745044","25.407023","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"317658","-2","1","3","256.895733","1743.956125","0","2000.872599","2000.851858","0","0.00","0.00","0.9998","1.0001","0.0003","1.0000"
"317950","0","1","1","311.092887","373.400406","684.482626","0","684.493293","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318043","0","1","1","400.962342","642.038884","1042.981466","0","1043.001226","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318100","0","1","1","31.227575","50.002994","81.229029","0","81.230569","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318164","0","1","1","11970.50076","19555.649615","31525.543909","0","31526.150374999997","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318463","0","1","1","38.5073","62.751086","54.607183","46.650328","101.258386","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318631","0","1","1","21187.333489","35638.196153","56824.412211","0","56825.529641999994","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318839","0","1","1","4318.678467","3976.77321","4346.719832","3948.730504","8295.451677","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"318909","0","1","1","0.606164","0.557706","0","0","1.1638700000000002","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"321462","-1","2","3","25000","17115.976273","25000.365617","17115.610646","42115.976273","0","0.00","0.00","0.9999","1.0002","0.0003","1.0001"
"321728","0","1","1","9681.029549","2854.633677","0","12536.257491","12535.663226","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"322096","-2","1","3","128.226092","370.008429","0","498.242392","498.234521","0","0.00","0.00","0.9998","1.0001","0.0003","1.0000"
"322134","0","1","1","45076.170353","12900.871358","57976.898189","0","57977.041711","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"322147","-2","3","5","62.48447","50.001062","56.756312","55.729419","112.485532","0","0.00","0.00","0.9998","1.0003","0.0005","1.0001"
"322189","-1","1","2","5605.196736","3298.253912","8903.594263","0","8903.450648","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"322484","-1","4","5","621.537293","201.195123","822.740235","0","822.732416","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"323207","0","1","1","19301.129749","6246.8584","16456.836198","9091.237325","25547.988149","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"323729","0","1","1","47043.34311","14989.422423","62032.584432","0","62032.765533","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"324001","-1","1","2","29032.806263","50000","79034.642976","0","79032.806263","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"324142","0","2","2","1600","245.000286","1510.965777","334.037302","1845.000286","0","0.00","0.00","1.0000","1.0002","0.0002","1.0001"
"324341","0","1","1","354.164384","128.667808","354.164383","128.667807","482.83219199999996","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"324402","0","1","1","5499.745959","1990.600165","7490.319675","0","7490.346124","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"324657","-4","6","10","2880.819671","3141.506335","0","0","6022.326006","0","0.00","0.00","0.9996","1.0006","0.0010","1.0001"
"324680","-1","4","5","624.611554","228.957198","0","0","853.5687519999999","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"325572","-1","4","5","12493.422686","4641.279392","0","17137.422217","17134.702078000002","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"326048","-1","4","5","1749.935816","651.951664","2401.908436","0","2401.88748","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"327064","-1","2","3","25463.005601","21175.811007","34239.498039","12399.620565","46638.816608","0","0.00","0.00","0.9999","1.0002","0.0003","1.0001"
"327397","-1","4","5","3495.001599","1312.24015","0","0","4807.241749000001","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"328198","-1","4","5","29.999998","12.769398","0","0","42.769396","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"328666","-1","4","5","31.051591","13.000605","44.052536","0","44.052195999999995","0","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"328710","0","1","1","526.443797","475.546027","1001.978539","0","1001.989824","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"329284","0","1","1","265.128242","240.611206","505.733724","0","505.73944800000004","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"329836","-2","2","4","4020.987461","6539.222087","0","10560.707533","10560.209548","0","0.00","0.00","0.9998","1.0002","0.0004","1.0000"
"329965","0","1","1","519.062838","472.944552","991.996116","0","992.00739","0","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"330230","-1","0","1","1090.205188","8100.566432","9191.22468","0","9190.77162","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330232","-1","0","1","4628.183493","34356.25893","38986.364123","0","38984.442423","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330233","-2","0","2","942.725591","9182.941748","10126.671128","0","10125.667339","0","0.00","0.00","0.9998","1.0000","0.0002","0.9999"
"330234","-1","0","1","3133.037802","10350.427143","13484.102702","0","13483.464945","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330236","-1","0","1","459.855836","1519.197859","1979.147302","0","1979.053695","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330304","-1","0","1","305.285687","107.992024","413.287098","0","413.277711","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330310","-1","2","3","418.710427","39.896629","418.78851","39.81855","458.607056","0","0.00","0.00","0.9999","1.0002","0.0003","1.0001"
"330311","-1","0","1","503.836714","177.452613","681.30476","0","681.289327","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330324","-1","0","1","8.872991","3.125092","11.998353","0","11.998083000000001","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330339","-2","1","3","129.608432","93.909941","194.388577","29.1374","223.518373","0","0.00","0.00","0.9998","1.0001","0.0003","1.0000"
"330346","-1","0","1","5353.541664","1885.531418","7239.237077","0","7239.073082000001","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330397","-1","0","1","1595.327084","537.816096","2133.190066","0","2133.14318","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330401","-1","0","1","2014.528572","531.965279","2546.541441","0","2546.493851","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330450","-1","0","1","212234.619357","47750.049526","259988.957516","0","259984.66888299998","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330455","-1","1","2","55830.112688","6198.891128","62029.561748","0","62029.003816000004","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"330458","-1","0","1","47926.939727","10967.858394","58895.792769","0","58894.798121","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330559","-1","0","1","38789.604988","9210.395012","48000.832664","0","48000","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330564","-1","0","1","850.45148","142.737577","993.202304","0","993.1890569999999","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330651","-1","0","1","154319.695429","18624.326312","172945.783879","0","172944.021741","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330661","-1","0","1","6400.556083","829.223859","7229.858107","0","7229.779942","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330669","-2","0","2","10152.875925","12782.564293","18507.584969","4428.899079","22935.440218","0","0.00","0.00","0.9998","1.0000","0.0002","0.9999"
"330704","-1","0","1","1015.048922","67.92726","1082.982761","0","1082.9761819999999","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330738","-1","0","1","154163.886569","8933.862285","163098.61776","0","163097.748854","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330820","-1","0","1","9858.241986","533.006855","10391.300774","0","10391.248841","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"330975","-1","1","2","61564.558952","1699.837579","0","63264.561947","63264.396531","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"331038","-1","0","1","30275.543898","1713.514792","31989.225451","0","31989.058689999998","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"331332","-1","0","1","21645.039503","2262.52404","23907.779086","0","23907.563543","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"331458","-1","0","1","91794.985105","8713.842763","100509.661474","0","100508.827868","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"331539","-1","0","1","83.994558","9.999106","93.99461","0","93.993664","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"331581","-2","3","5","35502.928688","9999.082683","0","45505.737002","45502.011371","0","0.00","0.00","0.9998","1.0003","0.0005","1.0001"
"331647","-1","0","1","20917.381285","2381.466715","23299.073973","0","23298.847999999998","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"331744","-1","0","1","90542.32793","9865.38338","100408.649377","0","100407.71131","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"332025","-1","0","1","5103.840986","518.899307","5622.789788","0","5622.740293","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"332094","-1","1","2","187.304637","8.829084","196.134563","0","196.133721","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"332097","-1","0","1","622.783212","61.59328","684.382373","0","684.3764920000001","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"332219","-1","1","2","2828.015089","131.987837","2960.015535","0","2960.002926","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"332296","-1","1","2","958.383799","44.600757","1002.988816","0","1002.984556","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"332428","-1","0","1","3846.248983","365.526397","3662.990104","548.768993","4211.77538","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"332440","-1","1","2","6017.007526","272.285678","6289.319253","0","6289.2932040000005","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"332472","-5","3","8","38.116886","39.836683","0","77.957548","77.953569","0","0.00","0.00","0.9995","1.0003","0.0008","0.9999"
"332776","-1","0","1","9082.671344","873.813357","9956.568247","0","9956.484701000001","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"333098","-1","0","1","17738.037603","1063.387717","18801.528651","0","18801.425320000002","0","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"333207","-1","1","2","1131.999972","33.096519","1165.099706","0","1165.096491","0","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"333449","-2","-1","1","1806.255758","11676.622993","13484.7085","0","13482.878751","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333450","-2","-1","1","654.424462","3482.301198","4137.275562","0","4136.72566","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333453","-2","-1","1","6168.821771","32825.324677","38999.330013","0","38994.146448","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333455","-2","-1","1","411.837857","1566.91302","1979.002225","0","1978.750877","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333469","-2","-1","1","186860.926361","73102.665571","259977.175398","0","259963.591932","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333487","-2","-1","1","9.688965","1.834059","11.523375","0","11.523024","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333509","-2","-1","1","140175.64199","25075.268106","165255.735097","0","165250.910096","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333522","-2","-1","1","11023.659518","2243.73213","13267.821438","0","13267.391648","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333523","-2","-1","1","6041.887782","1200.441835","7242.559729","0","7242.329616999999","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333534","-2","-1","1","85935.785816","13821.391191","99759.845645","0","99757.177007","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333553","-2","-1","1","41293.164848","6706.835152","48001.294564","0","48000","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333575","-2","-1","1","149999.99999","12437.943603","0","162416.02066","162437.943593","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333601","-2","-1","1","18551.567459","558.818891","19110.497241","0","19110.38635","0","0.00","0.00","0.9998","0.9999","0.0001","0.9999"
"333636","-3","-2","1","303.711598","3174.887639","3479.406877","0","3478.599237","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"333638","-3","-2","1","3391.911569","10090.734112","13485.295486","0","13482.645681","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"333644","-3","-2","1","7206.679359","31781.428791","38996.347835","0","38988.10815","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"333645","-4","-2","2","1427.653602","8695.943071","10126.328352","0","10123.596673","0","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"333647","-3","-2","1","645.893874","1332.595975","1978.844775","0","1978.489849","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"333661","-3","-2","1","173816.140276","82635.477702","0","256410.966377","256451.617978","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"333672","-3","-2","1","13178.012419","5682.817106","0","18857.730496","18860.829525","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"333677","-4","-2","2","221.495712","458.021565","679.669627","0","679.517277","0","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"333726","-4","-3","1","3097.549558","10384.258127","13485.561927","0","13481.807685","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333728","-4","-3","1","13.181065","68.221441","81.426937","0","81.402506","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333729","-4","-3","1","5546.351621","33435.176319","38993.469578","0","38981.52794","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333730","-4","-3","1","444.64376","1533.508564","1978.706354","0","1978.152324","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333736","-4","-2","2","105.676472","67.4","173.100809","0","173.07647200000002","0","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"333742","-4","-3","1","2.643605","9.314975","11.961942","0","11.958580000000001","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333744","-4","-2","2","14.111101","9","23.11435","0","23.111100999999998","0","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"333749","-4","-3","1","2160.495119","5060.229528","7222.564362","0","7220.724647","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333750","-4","-2","2","1755.480185","1053.788692","0","2808.808178","2809.268877","0","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"333754","-4","-3","1","45502.288353","12573.72005","58080.902446","0","58076.008403","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333755","-4","-3","1","1072.306212","1071.894089","0","2143.836684","2144.200301","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333762","-4","-3","1","609.402792","552.735249","0","1161.939286","1162.138041","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333763","-4","-3","1","35697.829898","32378.336925","68088.349709","0","68076.166823","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333770","-4","-3","1","27334.719743","16055.980415","43396.826282","0","43390.700158","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333776","-4","-3","1","33952.28894","14047.71106","48005.414243","0","48000","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333780","-4","-3","1","7002.603739","2897.317296","9901.037713","0","9899.921035","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333787","-5","0","5","16547.566766","4622.264439","6927.228625","14239.936274","21169.831205","0","0.00","0.00","0.9995","1.0000","0.0005","0.9998"
"333789","-4","-3","1","82335.006657","6368.759083","88706.290745","0","88703.76574","0","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"333802","-5","-4","1","306.068402","11375.652049","0","11681.597652","11681.720451000001","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333808","-5","-4","1","952.620159","38021.646203","0","38973.884245","38974.266361999995","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333809","-5","-4","1","1934.49078","11546.530101","0","13480.233409","13481.020881","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333812","-6","-4","2","497.157731","9622.517547","0","10119.474023","10119.675277999999","0","0.00","0.00","0.9994","0.9996","0.0002","0.9995"
"333813","-5","-4","1","194.282145","1783.118934","0","1977.322431","1977.4010790000002","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333836","-5","-4","1","1594.140714","5644.171678","0","7237.654517","7238.312392","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333845","-5","-4","1","3820.674761","21028.768476","0","24847.886","24849.443237","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333853","-6","-1","5","632.807337","314.993792","105.179502","842.466199","947.801129","0","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"333854","-5","-4","1","25512.725499","49978.580971","0","75480.673145","75491.30647000001","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333872","-5","-4","1","30133.71589","31149.752229","0","61270.677303","61283.468119","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333873","-6","-1","5","37.033154","15.992267","5.884263","47.131741","53.025421","0","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"333876","-5","-4","1","8432.856663","9828.057105","0","18257.34689","18260.913768","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333877","-5","-4","1","5.246317","6.11431","0","11.358407","11.360627000000001","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333887","-5","-4","1","484.015972","560.983032","0","1044.794242","1044.999004","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"333904","-6","-4","2","925.425414","2998.660389","0","3923.693918","3924.085803","0","0.00","0.00","0.9994","0.9996","0.0002","0.9995"
"333914","-9","1","10","1102.38932","904.178281","522.632036","1483.758851","2006.567601","0","0.00","0.00","0.9991","1.0001","0.0010","0.9996"
"333934","-9","1","10","5421.706833","4456.869895","2570.269243","7307.43956","9878.576728","0","0.00","0.00","0.9991","1.0001","0.0010","0.9996"
"334016","-5","-4","1","562.982764","587.62718","0","1150.371043","1150.6099439999998","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"334027","-6","-1","5","13329.611566","5594.676541","0","18920.608886","18924.288107","0","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"334029","-6","-3","3","3616.773451","3573.611429","0","7189.027344","7190.38488","0","0.00","0.00","0.9994","0.9997","0.0003","0.9996"
"334033","-6","-1","5","3953.245863","1679.62638","0","5631.783591","5632.872243","0","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"334034","-6","-1","5","136.511466","58","24.75115","169.725984","194.511466","0","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"334035","-5","-4","1","34915.468006","23820.633412","0","58721.101603","58736.101418000006","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"334043","-6","-3","3","61.982987","54.726385","0","116.685845","116.709372","0","0.00","0.00","0.9994","0.9997","0.0003","0.9996"
"334057","-6","-4","2","203.692451","474.260621","0","677.865499","677.953072","0","0.00","0.00","0.9994","0.9996","0.0002","0.9995"
"334066","-5","-4","1","35679.322163","16924.04299","0","52587.887722","52603.365153","0","0.00","0.00","0.9995","0.9996","0.0001","0.9996"
"334140","-6","-1","5","1.500895","0.471259","0.250945","1.720805","1.9721540000000002","0","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"334152","-3","-2","1","9458.918581","29513.027332","0","38969.939673","38971.945913","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334154","-3","-2","1","3160.090814","10320.864541","0","13480.286409","13480.955355000002","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334155","-4","-2","2","1186.022793","8932.625629","0","10118.397357","10118.648422","0","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"334157","-3","-2","1","463.481095","1513.730422","0","1977.113404","1977.2115170000002","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334158","-3","-2","1","2597.088949","9018.775074","0","11615.315662","11615.864022999998","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334188","-3","-2","1","12876.609484","159856.583326","0","172730.569901","172733.19280999998","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334204","-3","-2","1","555.77062","5998.740411","0","6554.397537","6554.511031","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334229","-3","-2","1","77.532075","1209.022616","0","1286.538952","1286.554691","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334247","-3","-2","1","62.817321","981.432277","0","1044.236847","1044.249598","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
"334270","-3","-2","1","127.87067","2143.836681","0","2271.68142","2271.707351","0","0.00","0.00","0.9997","0.9998","0.0001","0.9998"
