id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	price_lower	price_upper	price_range	price_mid
165019	1	2	1	46919.083288	52831.708154	2173.434832	97584.870749	99750.791442	20.469492	0.02	0.28	1.0001	1.0002	0.0001	1.0002
84211	-2	-1	1	71348.514396	29511.896706	100865.876038	0.0	100860.411102	18.963043	0.02	0.19	0.9998	0.9999	0.0001	0.9999
162293	3	4	1	77419.130327	23043.603343	100455.557831	0.0	100462.73367	18.65095	0.02	0.25	1.0003	1.0004	0.0001	1.0004
93497	-4	-2	2	46681.828109	21069.56801	0.0	67738.845932	67751.396119	18.305461	0.02	0.28	0.9996	0.9998	0.0002	0.9997
99821	4	5	1	1634.608807	98843.464755	100433.686629	0.0	100478.073562	18.261211	0.02	0.19	1.0004	1.0005	0.0001	1.0005
120856	-2	-1	1	21703.461683	53109.448179	3006.027069	71804.737967	74812.909862	17.714429	0.02	0.27	0.9998	0.9999	0.0001	0.9999
67163	3	4	1	11537.265954	79324.165365	0.0	90865.973611	90861.431319	17.561062	0.02	0.19	1.0003	1.0004	0.0001	1.0004
118179	-3	-1	2	43049.33124	45594.292908	0.0	88637.005659	88643.624148	16.765335	0.02	0.22	0.9997	0.9999	0.0002	0.9998
142990	12	13	1	73514.041014	26096.4285	99578.831633	0.0	99610.469514	16.540534	0.02	0.21	1.0012	1.0013	0.0001	1.0013
66917	2	4	2	5680.265798	78188.152325	0.0	83870.65207	83868.418123	16.116869	0.02	0.19	1.0002	1.0004	0.0002	1.0003
99764	4	5	1	999.40169	71429.323577	72396.640187	0.0	72428.725267	15.779874	0.02	0.23	1.0004	1.0005	0.0001	1.0005
120961	-2	-1	1	17513.93731	57143.374079	886.524642	73768.894647	74657.311389	15.68916	0.02	0.24	0.9998	0.9999	0.0001	0.9999
120802	-2	-1	1	18266.143845	42993.993143	0.0	61258.0383	61260.136988	15.649223	0.02	0.29	0.9998	0.9999	0.0001	0.9999
162263	3	4	1	61865.710214	14235.323133	76096.630155	0.0	76101.033347	15.461399	0.02	0.27	1.0003	1.0004	0.0001	1.0004
103424	1	3	2	35703.449882	19793.482396	55494.247377	0.0	55496.932278	14.573705	0.02	0.28	1.0001	1.0003	0.0002	1.0002
83242	-2	-1	1	48767.18426	9870.967986	58640.043431	0.0	58638.152246	14.015433	0.02	0.25	0.9998	0.9999	0.0001	0.9999
95854	-4	-3	1	24706.922618	33954.185591	0.0	58653.177601	58661.108209	13.741033	0.02	0.25	0.9996	0.9997	0.0001	0.9997
99635	3	4	1	64848.836419	4402.018752	0.0	69273.745097	69250.855171	13.489354	0.02	0.21	1.0003	1.0004	0.0001	1.0004
154293	6	7	1	62254.570365	17982.276044	0.0	80278.012871	80236.846409	13.354051	0.02	0.21	1.0006	1.0007	0.0001	1.0007
160133	6	7	1	58850.292705	11577.996914	70421.250191	0.0	70428.289619	13.213729	0.02	0.25	1.0006	1.0007	0.0001	1.0007
120793	-2	-1	1	15041.285586	35000.074559	0.0	50039.63017	50041.360145	12.807743	0.02	0.3	0.9998	0.9999	0.0001	0.9999
83188	-2	-1	1	42301.973396	8598.162853	50901.783325	0.0	50900.136249	12.696912	0.02	0.26	0.9998	0.9999	0.0001	0.9999
88541	-3	-2	1	25480.046759	18977.732587	44463.068026	0.0	44457.779346	12.624062	0.02	0.3	0.9997	0.9998	0.0001	0.9998
127291	1	2	1	11997.603154	57240.638895	0.0	69240.537361	69238.242049	12.56672	0.02	0.21	1.0001	1.0002	0.0001	1.0002
100328	-4	6	10	10214.527861	61577.568027	49627.880537	22156.995626	71792.095888	12.350964	0.02	0.18	0.9996	1.0006	0.001	1.0001
45233	-4	-2	2	19357.919965	18895.77953	8502.420159	29748.319103	38253.699495	12.080591	0.02	0.28	0.9996	0.9998	0.0002	0.9997
146911	11	12	1	33325.860949	16776.944083	50084.08111	0.0	50102.805032	11.88751	0.02	0.3	1.0011	1.0012	0.0001	1.0012
77203	-1	2	3	11165.161837	28862.71971	20176.695268	19850.442435	40027.881547	11.649895	0.02	0.29	0.9999	1.0002	0.0003	1.0001
94568	-4	-3	1	23785.21083	34539.638418	8466.618228	49853.326735	58324.849248	11.600046	0.02	0.21	0.9996	0.9997	0.0001	0.9997
110092	-5	5	10	30917.318416	24364.807443	0.0	55288.939565	55282.125859	11.229449	0.02	0.23	0.9995	1.0005	0.001	1.0
114164	-4	-1	3	25000.205419	23615.41609	0.0	48611.193913	48615.621509	11.200918	0.02	0.26	0.9996	0.9999	0.0003	0.9998
120792	-2	-1	1	13082.079196	30434.053355	0.0	43514.627883	43516.132551	11.139346	0.02	0.3	0.9998	0.9999	0.0001	0.9999
130886	4	5	1	42405.45733	7444.972924	0.0	49869.832714	49850.430254	10.948438	0.02	0.26	1.0004	1.0005	0.0001	1.0005
122800	-2	-1	1	18049.821952	49397.173308	0.0	67444.948999	67446.99526	10.765281	0.02	0.19	0.9998	0.9999	0.0001	0.9999
133927	8	9	1	13029.414997	40278.203319	0.0	53319.190009	53307.618316	10.738556	0.02	0.24	1.0008	1.0009	0.0001	1.0009
69889	5	6	1	7356.717581	42520.667608	49854.319966	0.0	49877.385189	10.62853	0.02	0.21	1.0005	1.0006	0.0001	1.0006
134615	-5	30	35	29022.80173	30672.171425	46344.53239	13336.761355	59694.973155	10.62764	0.02	0.21	0.9995	1.003	0.0035	1.0013
152485	8	9	1	0.0	58650.875009	58601.045437	0.0	58650.875009	10.486953	0.02	0.23	1.0008	1.0009	0.0001	1.0009
127232	1	2	1	21967.022887	31445.037866	0.0	53416.002548	53412.060753	10.482255	0.02	0.23	1.0001	1.0002	0.0001	1.0002
79976	-3	3	6	16693.516856	23127.218902	39823.64443	0.0	39820.735758	10.377443	0.02	0.27	0.9997	1.0003	0.0006	1.0
110127	-1	1	2	42999.999996	6759.81894	49760.403079	0.0	49759.818936	10.338764	0.02	0.23	0.9999	1.0001	0.0002	1.0
120987	-2	-1	1	13160.133898	35905.924604	12500.641634	36565.333683	49066.058502	10.325904	0.02	0.24	0.9998	0.9999	0.0001	0.9999
107445	-4	5	9	19469.160841	33468.381168	36824.751902	16112.417688	52937.542009	10.110087	0.02	0.21	0.9996	1.0005	0.0009	1.0001
127297	1	2	1	9737.350743	46128.509611	0.0	55867.723036	55865.860354	10.095145	0.02	0.21	1.0001	1.0002	0.0001	1.0002
127442	1	2	1	5223.319771	55758.038293	0.0	60982.380403	60981.358064	10.067334	0.02	0.19	1.0001	1.0002	0.0001	1.0002
122253	-2	-1	1	15726.943151	42937.192699	0.0	58662.352555	58664.13585	10.06116	0.02	0.2	0.9998	0.9999	0.0001	0.9999
115933	-3	-2	1	21946.741829	16990.608911	0.0	38932.343774	38937.35074	10.056246	0.02	0.29	0.9997	0.9998	0.0001	0.9998
139819	11	16	5	29959.068245	15125.083674	45066.258355	0.0	45084.151919	9.759226	0.02	0.26	1.0011	1.0016	0.0005	1.0014
154144	6	7	1	32998.287606	9857.010327	0.0	42877.132075	42855.297933	9.711039	0.02	0.29	1.0006	1.0007	0.0001	1.0007
74725	1	2	1	40761.353668	12113.294794	40892.096577	11982.535828	52874.648462	9.701632	0.02	0.18	1.0001	1.0002	0.0001	1.0002
70022	5	6	1	7033.717906	43667.92	50677.931218	0.0	50701.637906	9.69265	0.02	0.19	1.0005	1.0006	0.0001	1.0006
143066	12	13	1	43748.71958	18655.259375	62381.328936	0.0	62403.978955	9.645318	0.02	0.19	1.0012	1.0013	0.0001	1.0013
75507	0	5	5	29118.358441	9030.16649	38147.990664	0.0	38148.524931	9.60464	0.02	0.25	1.0	1.0005	0.0005	1.0003
94898	-4	-3	1	14515.082922	19038.540302	0.0	33548.955692	33553.623224	9.513308	0.02	0.3	0.9996	0.9997	0.0001	0.9997
183790	1	3	2	42985.959886	1224.90018	43720.441612	490.342155	44210.860066	9.109422	0.02	0.3	1.0001	1.0003	0.0002	1.0002
99910	6	7	1	38288.363921	11751.996734	50033.143456	0.0	50040.360655	9.085079	0.02	0.19	1.0006	1.0007	0.0001	1.0007
127211	1	2	1	35734.503212	3138.22734	0.0	38878.235101	38872.730552	8.901418	0.02	0.27	1.0001	1.0002	0.0001	1.0002
134171	10	11	1	416.105501	46252.768321	0.0	46669.33158	46668.873822	8.817289	0.02	0.23	1.001	1.0011	0.0001	1.0011
130984	4	5	1	27250.0	22817.900384	10518.798975	39556.837218	50067.900384	8.785546	0.02	0.21	1.0004	1.0005	0.0001	1.0005
120877	-2	-1	1	10204.576206	25091.341517	0.0	35294.749889	35295.917723	8.754689	0.02	0.29	0.9998	0.9999	0.0001	0.9999
166465	1	2	1	4755.584313	57055.376533	0.0	61811.89371	61810.960846	8.685869	0.02	0.19	1.0001	1.0002	0.0001	1.0002
212421	2	3	1	49265.730563	4602.507557	53867.298103	0.0	53868.23812	8.610285	0.02	0.26	1.0002	1.0003	0.0001	1.0003
112612	-2	2	4	37623.332805	14064.967143	0.0	51690.347514	51688.299948	8.577304	0.02	0.19	0.9998	1.0002	0.0004	1.0
162390	3	4	1	49096.614018	12713.500971	61806.171032	0.0	61810.114989	8.564763	0.02	0.18	1.0003	1.0004	0.0001	1.0004
160480	6	7	1	49596.893741	9241.764128	58833.042256	0.0	58838.657869	8.327845	0.02	0.19	1.0006	1.0007	0.0001	1.0007
111417	-4	4	8	29999.999999	18834.023061	0.0	48838.651405	48834.02306	8.30454	0.02	0.19	0.9996	1.0004	0.0008	1.0
99504	1	3	2	27927.042989	15957.600244	36533.87388	7349.444689	43884.643233	8.194498	0.02	0.2	1.0001	1.0003	0.0002	1.0002
150816	8	14	6	33333.0	20347.295906	53661.715247	0.0	53680.295906	8.154928	0.02	0.19	1.0008	1.0014	0.0006	1.0011
81993	-3	0	3	16552.310497	12596.536558	29151.809611	0.0	29148.847055	8.148666	0.02	0.29	0.9997	1.0	0.0003	0.9999
139190	12	14	2	26934.32815	12683.816926	39602.529175	0.0	39618.145076	7.945951	0.02	0.24	1.0012	1.0014	0.0002	1.0013
95426	-4	-3	1	12605.946454	16994.127385	0.0	29596.024532	29600.073839	7.940568	0.02	0.28	0.9996	0.9997	0.0001	0.9997
80202	-1	1	2	8498.397942	19748.086271	28247.078352	0.0	28246.484213	7.802913	0.02	0.28	0.9999	1.0001	0.0002	1.0
116929	-3	-2	1	20586.791636	15994.395427	0.0	36576.491257	36581.187063	7.794543	0.02	0.24	0.9997	0.9998	0.0001	0.9998
150114	9	14	5	30009.95922	10459.898676	40459.770107	0.0	40469.857896	7.77924	0.02	0.24	1.0009	1.0014	0.0005	1.0012
142924	12	13	1	42755.599692	728.143749	43482.869627	0.0	43483.743441	7.773551	0.02	0.22	1.0012	1.0013	0.0001	1.0013
127324	1	2	1	5765.580054	38058.850209	0.0	43825.545499	43824.430263	7.754695	0.02	0.21	1.0001	1.0002	0.0001	1.0002
151006	9	10	1	37861.588357	5656.126314	43512.582666	0.0	43517.714671	7.528177	0.02	0.22	1.0009	1.001	0.0001	1.001
139218	10	17	7	19984.0032	12082.533794	32052.870748	0.0	32066.536994	7.460003	0.02	0.28	1.001	1.0017	0.0007	1.0014
107476	1	2	1	10691.514583	23410.899633	34099.269968	0.0	34102.414216	7.45437	0.02	0.24	1.0001	1.0002	0.0001	1.0002
153605	4	5	1	24267.580535	25490.838004	0.0	49769.962585	49758.418539	7.393765	0.02	0.19	1.0004	1.0005	0.0001	1.0005
131172	4	5	1	17944.863768	27719.267307	0.0	45672.752454	45664.131075	7.214118	0.02	0.19	1.0004	1.0005	0.0001	1.0005
127229	1	2	1	14973.974147	21434.729069	0.0	36411.390168	36408.703216	7.166374	0.02	0.23	1.0001	1.0002	0.0001	1.0002
116121	-4	-1	3	20857.558118	19200.0	0.0	40053.844028	40057.558118	7.082641	0.02	0.2	0.9996	0.9999	0.0003	0.9998
127224	1	2	1	20407.249281	14692.872733	0.0	35103.610311	35100.122014	7.023261	0.02	0.24	1.0001	1.0002	0.0001	1.0002
77068	0	5	5	25244.160816	7723.791522	32967.500051	0.0	32967.952338	6.828932	0.02	0.21	1.0	1.0005	0.0005	1.0003
150108	9	12	3	20436.596641	13995.329325	34418.484535	0.0	34431.925966	6.752337	0.02	0.25	1.0009	1.0012	0.0003	1.0011
153588	4	5	1	18997.033724	19890.74989	0.0	38896.819709	38887.783614	6.611671	0.02	0.22	1.0004	1.0005	0.0001	1.0005
127260	1	2	1	7786.954785	25312.959267	0.0	33101.379899	33099.914052	6.225857	0.02	0.22	1.0001	1.0002	0.0001	1.0002
71951	2	3	1	10280.883438	22004.103018	32279.836702	0.0	32284.986456	6.171333	0.02	0.19	1.0002	1.0003	0.0001	1.0003
69001	5	7	2	16989.146692	9811.128074	26795.011841	0.0	26800.274766	6.152122	0.02	0.23	1.0005	1.0007	0.0002	1.0006
81876	-5	-1	4	3626.785236	18453.365134	13482.18705	8600.475326	22080.15037	6.102545	0.02	0.28	0.9995	0.9999	0.0004	0.9997
193892	3	7	4	10674.242332	21727.527927	32392.34108	0.0	32401.770259	6.07934	0.02	0.28	1.0003	1.0007	0.0004	1.0005
113845	-4	-1	3	12511.250272	12061.987515	0.0	24571.031584	24573.237787	5.95844	0.02	0.27	0.9996	0.9999	0.0003	0.9998
67972	3	7	4	11411.441775	10263.40667	21670.798697	0.0	21674.848445	5.909234	0.02	0.27	1.0003	1.0007	0.0004	1.0005
127261	1	2	1	6770.917724	24089.244608	0.0	30861.442282	30860.162332	5.786565	0.02	0.22	1.0001	1.0002	0.0001	1.0002
76783	-3	7	10	15254.376596	11126.73247	26382.100843	0.0	26381.109066	5.686674	0.02	0.22	0.9997	1.0007	0.001	1.0002
64447	-3	-2	1	7580.198186	11495.336774	0.0	19073.868598	19075.53496	5.665678	0.02	0.29	0.9997	0.9998	0.0001	0.9998
115160	-3	-2	1	8694.972911	18468.140938	0.0	27161.182491	27163.113849	5.5833	0.02	0.23	0.9997	0.9998	0.0001	0.9998
72935	-1	2	3	4628.642615	13625.17126	4800.959761	13452.832822	18253.813875	5.481006	0.02	0.3	0.9999	1.0002	0.0003	1.0001
82088	-2	-1	1	14722.32438	5134.260246	12662.396018	7193.840621	19856.584626	5.20496	0.02	0.27	0.9998	0.9999	0.0001	0.9999
143068	10	12	2	0.0	20834.171134	6461.422161	14365.191846	20834.171134	4.987659	0.02	0.3	1.001	1.0012	0.0002	1.0011
99640	3	4	1	21052.415697	747.769491	0.0	21807.588318	21800.185188	4.984515	0.02	0.24	1.0003	1.0004	0.0001	1.0004
82298	-2	-1	1	13248.073696	4699.087236	16900.631219	1047.21081	17947.160932	4.967372	0.02	0.28	0.9998	0.9999	0.0001	0.9999
110082	-1	0	1	13922.779309	14997.297264	26369.03606	2551.904183	28920.076573	4.95621	0.02	0.19	0.9999	1.0	0.0001	1.0
45215	-4	-3	1	550.944682	18424.710508	0.0	18975.48914	18975.65519	4.935575	0.02	0.23	0.9996	0.9997	0.0001	0.9997
113712	-4	1	5	20774.656942	8739.382386	0.0	29512.461378	29514.039328	4.932272	0.02	0.19	0.9996	1.0001	0.0005	0.9999
154156	6	7	1	16035.800384	5309.418073	0.0	21355.844056	21345.218457	4.764604	0.02	0.29	1.0006	1.0007	0.0001	1.0007
134451	7	12	5	0.0	22427.222497	3953.24859	18469.401988	22427.222497	4.73606	0.02	0.25	1.0007	1.0012	0.0005	1.001
121037	-2	-1	1	5359.056888	14621.575589	0.0	19980.024774	19980.632477	4.731877	0.02	0.27	0.9998	0.9999	0.0001	0.9999
114291	-3	-2	1	7519.200408	10999.030179	554.174421	17962.46887	18518.230587	4.640852	0.02	0.28	0.9997	0.9998	0.0001	0.9998
117353	-3	-2	1	10001.443148	14203.085388	0.0	24202.321998	24204.528536	4.490027	0.02	0.21	0.9997	0.9998	0.0001	0.9998
160013	6	7	1	14781.20716	5552.90004	20330.70089	0.0	20334.1072	4.196513	0.02	0.27	1.0006	1.0007	0.0001	1.0007
107801	1	2	1	6858.563137	15036.017702	21892.561202	0.0	21894.580839	4.178088	0.02	0.21	1.0001	1.0002	0.0001	1.0002
127339	1	2	1	2284.591913	21345.372904	0.0	23630.41071	23629.964817	4.151704	0.02	0.21	1.0001	1.0002	0.0001	1.0002
207607	1	5	4	23412.162482	8741.687487	32152.500737	0.0	32153.849969	4.118079	0.02	0.2	1.0001	1.0005	0.0004	1.0003
150309	10	11	1	8385.177875	14364.300233	22734.668874	0.0	22749.478108	3.910423	0.02	0.22	1.001	1.0011	0.0001	1.0011
95952	-4	-3	1	7298.860017	9995.568794	0.0	17292.085658	17294.428811	3.908621	0.02	0.24	0.9996	0.9997	0.0001	0.9997
69035	5	6	1	3586.435082	9728.496728	1825.291707	11490.661227	13314.93181	3.874862	0.02	0.29	1.0005	1.0006	0.0001	1.0006
92382	-5	-3	2	3019.987863	10498.98279	0.0	13517.997418	13518.970653	3.774371	0.02	0.29	0.9995	0.9997	0.0002	0.9996
86931	-5	2	7	9083.960148	8345.955166	0.0	17430.075221	17429.915314	3.771908	0.02	0.22	0.9995	1.0002	0.0007	0.9999
137978	12	14	2	14379.180841	8132.743318	22501.878013	0.0	22511.924159	3.749572	0.02	0.2	1.0012	1.0014	0.0002	1.0013
141079	3	6	3	13900.620767	8661.640527	0.0	22569.318263	22562.261294	3.737871	0.02	0.2	1.0003	1.0006	0.0003	1.0005
121225	-2	-1	1	4483.939438	12246.530361	0.0	16729.961378	16730.469799	3.734432	0.02	0.26	0.9998	0.9999	0.0001	0.9999
107903	1	2	1	6263.167376	13730.754306	19992.077368	0.0	19993.921682	3.702028	0.02	0.2	1.0001	1.0002	0.0001	1.0002
162685	-1	2	3	4042.096337	14387.443161	0.0	18430.214949	18429.539498	3.664129	0.02	0.26	0.9999	1.0002	0.0003	1.0001
153956	3	8	5	14508.079567	6202.088174	20707.843492	0.0	20710.167741	3.644293	0.02	0.23	1.0003	1.0008	0.0005	1.0006
153602	-1	9	10	8143.622332	10006.686846	11220.192	6928.989591	18150.309178	3.638574	0.02	0.26	0.9999	1.0009	0.001	1.0004
66966	3	4	1	2165.249503	13030.526173	1894.684991	13301.195309	15195.775676	3.612138	0.02	0.23	1.0003	1.0004	0.0001	1.0004
174707	2	4	2	11274.755308	8909.176442	20181.755048	0.0	20183.93175	3.610867	0.02	0.25	1.0002	1.0004	0.0002	1.0003
84533	-2	-1	1	12000.099557	6848.818751	18850.163682	0.0	18848.918308	3.467394	0.02	0.19	0.9998	0.9999	0.0001	0.9999
209745	2	4	2	18510.084736	874.391041	19384.296982	0.0	19384.475777	3.464578	0.02	0.29	1.0002	1.0004	0.0002	1.0003
130799	4	5	1	11695.84109	1894.378334	0.0	13595.564988	13590.219424	3.44918	0.02	0.3	1.0004	1.0005	0.0001	1.0005
197220	4	7	3	9314.738209	14355.687793	23663.380128	0.0	23670.426002	3.423942	0.02	0.22	1.0004	1.0007	0.0003	1.0006
99515	-5	5	10	5725.045375	12750.291273	6121.046795	12354.218808	18475.336648	3.39877	0.02	0.2	0.9995	1.0005	0.001	1.0
127228	1	2	1	10629.718606	9290.917288	766.636238	19155.689031	19920.635894	3.394252	0.02	0.2	1.0001	1.0002	0.0001	1.0002
59192	-3	-1	2	11338.606403	6172.391648	11820.145609	5690.963928	17510.998051	3.39378	0.02	0.18	0.9997	0.9999	0.0002	0.9998
175585	2	4	2	8702.892375	6327.0	15028.360939	0.0	15029.892375	3.236613	0.02	0.3	1.0002	1.0004	0.0002	1.0003
154186	6	8	2	11991.599993	1724.22273	13714.766902	0.0	13715.822723	3.210408	0.02	0.3	1.0006	1.0008	0.0002	1.0007
150551	9	12	3	8145.466762	8433.773913	11760.167057	4815.385612	16579.240675	3.173235	0.02	0.24	1.0009	1.0012	0.0003	1.0011
130910	4	5	1	9714.787574	5248.552607	0.0	14967.882991	14963.340181	3.15495	0.02	0.25	1.0004	1.0005	0.0001	1.0005
66371	3	4	1	11643.461044	222.825364	11866.219364	0.0	11866.286408	3.125604	0.02	0.26	1.0003	1.0004	0.0001	1.0004
151763	9	11	2	13274.498499	140.11191	13414.484225	0.0	13414.610409	3.114608	0.02	0.3	1.0009	1.0011	0.0002	1.001
69145	5	6	1	2117.9802	11419.073387	13530.863755	0.0	13537.053587	3.079734	0.02	0.23	1.0005	1.0006	0.0001	1.0006
150210	9	12	3	8684.109449	10957.158468	19500.664541	129.948331	19641.267917	2.994213	0.02	0.19	1.0009	1.0012	0.0003	1.0011
159944	6	7	1	2212.772789	11421.772623	13082.996715	544.547698	13634.545412	2.99191	0.02	0.29	1.0006	1.0007	0.0001	1.0007
150235	10	11	1	5228.552472	10003.626427	15221.85275	0.0	15232.178899	2.973488	0.02	0.25	1.001	1.0011	0.0001	1.0011
99908	6	7	1	9021.073285	3760.208385	12778.971083	0.0	12781.28167	2.945805	0.02	0.25	1.0006	1.0007	0.0001	1.0007
73638	-3	7	10	6598.432601	5031.167667	11630.021431	0.0	11629.600268	2.937937	0.02	0.25	0.9997	1.0007	0.001	1.0002
71964	1	4	3	6370.012821	6001.422571	11456.128248	914.372063	12371.435392	2.930336	0.02	0.24	1.0001	1.0004	0.0003	1.0003
99618	3	4	1	8049.456831	3804.448321	11786.75984	65.962993	11853.905152	2.923623	0.02	0.26	1.0003	1.0004	0.0001	1.0004
150154	9	14	5	11498.19789	3975.350261	15469.71725	0.0	15473.548151	2.91576	0.02	0.24	1.0009	1.0014	0.0005	1.0012
99641	3	4	1	11787.822605	58.374474	0.0	11850.326236	11846.197079	2.852081	0.02	0.26	1.0003	1.0004	0.0001	1.0004
170028	2	4	2	7761.111771	5349.904987	7607.111613	5503.948695	13111.016758	2.70628	0.02	0.28	1.0002	1.0004	0.0002	1.0003
120896	-2	-1	1	3166.05511	7784.80225	0.0	10950.495029	10950.85736	2.699279	0.02	0.28	0.9998	0.9999	0.0001	0.9999
138965	12	13	1	3415.039964	7564.046596	10969.755469	0.0	10979.08656	2.607885	0.02	0.29	1.0012	1.0013	0.0001	1.0013
142280	5	6	1	9030.848791	4569.637965	0.0	13605.606576	13600.486756	2.583912	0.02	0.23	1.0005	1.0006	0.0001	1.0006
150533	9	12	3	6239.148936	6944.517448	9351.403243	3829.079333	13183.666384	2.547219	0.02	0.25	1.0009	1.0012	0.0003	1.0011
127266	1	2	1	2963.116521	10609.562309	0.0	13573.239128	13572.67883	2.536193	0.02	0.22	1.0001	1.0002	0.0001	1.0002
144471	10	15	5	8615.677536	5005.396096	13615.612005	0.0	13621.073632	2.529833	0.02	0.23	1.001	1.0015	0.0005	1.0013
121444	-2	-1	1	3550.601193	9676.782713	463.466044	12763.567778	13227.383906	2.477557	0.02	0.22	0.9998	0.9999	0.0001	0.9999
204924	1	6	5	9020.562351	3986.692655	13006.551019	0.0	13007.255006	2.440401	0.02	0.29	1.0001	1.0006	0.0005	1.0004
154888	7	10	3	8114.57791	6867.203012	14976.504228	0.0	14981.780922	2.430407	0.02	0.21	1.0007	1.001	0.0003	1.0009
76836	-3	4	7	4421.721097	6595.674608	8840.160363	2177.615751	11017.395705	2.420664	0.02	0.22	0.9997	1.0004	0.0007	1.0001
62502	-4	1	5	7741.815928	3762.982958	0.0	11504.270786	11504.798886	2.419582	0.02	0.2	0.9996	1.0001	0.0005	0.9999
80395	0	1	1	5075.838768	3180.020779	8255.798307	0.0	8255.859547	2.389809	0.02	0.3	1.0	1.0001	0.0001	1.0
109915	0	1	1	9240.314937	2556.813569	11797.1008	0.0	11797.128506	2.372161	0.02	0.22	1.0	1.0001	0.0001	1.0
150982	9	10	1	5880.372173	6307.965199	12182.50004	0.0	12188.337372	2.33871	0.02	0.24	1.0009	1.001	0.0001	1.001
147285	11	12	1	8639.193205	4082.939195	12717.578469	0.0	12722.1324	2.308685	0.02	0.23	1.0011	1.0012	0.0001	1.0012
207240	0	4	4	9302.605327	10177.993092	15027.408339	4452.591087	19480.598419	2.251086	0.02	0.18	1.0	1.0004	0.0004	1.0002
165557	1	2	1	1992.346144	8000.601411	0.0	9993.326176	9992.947555	2.221873	0.02	0.3	1.0001	1.0002	0.0001	1.0002
162339	3	4	1	10830.617394	2800.99004	13630.738545	0.0	13631.607434	2.21804	0.02	0.22	1.0003	1.0004	0.0001	1.0004
141029	4	5	1	9433.347665	2394.703728	0.0	11832.392641	11828.051393	2.206244	0.02	0.23	1.0004	1.0005	0.0001	1.0005
116299	-3	-2	1	5129.241089	3998.884333	0.0	9126.955671	9128.125422	2.204824	0.02	0.27	0.9997	0.9998	0.0001	0.9998
141842	4	6	2	5721.530139	5279.0	0.0	11003.666102	11000.530139	2.179652	0.02	0.24	1.0004	1.0006	0.0002	1.0005
127288	1	2	1	2211.884044	9645.519219	0.0	11857.825025	11857.403263	2.17292	0.02	0.22	1.0001	1.0002	0.0001	1.0002
120739	-2	-1	1	2698.029013	5480.211007	0.0	8177.925749	8178.24002	2.138469	0.02	0.3	0.9998	0.9999	0.0001	0.9999
113501	-4	-2	2	2077.099982	6497.74251	0.0	8574.376843	8574.842492	2.108554	0.02	0.28	0.9996	0.9998	0.0002	0.9997
162705	1	2	1	8969.591054	4662.079826	11310.521791	2320.855038	13631.67088	2.101084	0.02	0.21	1.0001	1.0002	0.0001	1.0002
113429	-4	-1	3	4835.079649	6313.950049	0.0	11148.22567	11149.029698	2.090224	0.02	0.21	0.9996	0.9999	0.0003	0.9998
154311	6	7	1	8176.6689	4547.095369	0.0	12729.226698	12723.764269	2.069897	0.02	0.21	1.0006	1.0007	0.0001	1.0007
150236	10	11	1	3642.023624	6968.170247	10603.001043	0.0	10610.193871	2.066848	0.02	0.25	1.001	1.0011	0.0001	1.0011
154138	5	10	5	7699.22127	2501.303792	10199.121615	0.0	10200.525062	2.043337	0.02	0.26	1.0005	1.001	0.0005	1.0008
69677	5	6	1	1223.179919	6971.567461	8190.966287	0.0	8194.74738	2.027682	0.02	0.25	1.0005	1.0006	0.0001	1.0006
153587	4	5	1	5767.733872	6039.077129	0.0	11809.554471	11806.811001	2.018398	0.02	0.22	1.0004	1.0005	0.0001	1.0005
153609	4	5	1	6642.226101	6977.041213	0.0	13622.427009	13619.267314	2.012102	0.02	0.19	1.0004	1.0005	0.0001	1.0005
95127	-5	5	10	8088.032877	1499.486107	3139.539551	6447.556196	9587.518984	1.994471	0.02	0.22	0.9995	1.0005	0.001	1.0
88776	-3	-2	1	4890.020818	3557.018034	8448.031114	0.0	8447.038852	1.980126	0.02	0.24	0.9997	0.9998	0.0001	0.9998
162711	-1	2	3	2280.865847	8001.600001	0.0	10282.846136	10282.465848	1.978161	0.02	0.26	0.9999	1.0002	0.0003	1.0001
148971	10	12	2	3160.099214	6868.953967	10021.71822	0.0	10029.053181	1.972389	0.02	0.25	1.001	1.0012	0.0002	1.0011
133931	8	9	1	3243.250842	7942.690091	0.0	11188.81394	11185.940933	1.971025	0.02	0.21	1.0008	1.0009	0.0001	1.0009
67118	3	4	1	1119.844119	7322.12119	0.0	8442.405881	8441.965309	1.955098	0.02	0.23	1.0003	1.0004	0.0001	1.0004
91163	-4	-3	1	4349.399365	3888.464643	3308.692501	4928.811009	8237.864008	1.937431	0.02	0.25	0.9996	0.9997	0.0001	0.9997
150365	10	11	1	4970.116179	7758.930375	12721.055765	0.0	12729.046554	1.886242	0.02	0.19	1.001	1.0011	0.0001	1.0011
151709	8	11	3	5772.275897	2976.0	8745.744536	0.0	8748.275897	1.885651	0.02	0.27	1.0008	1.0011	0.0003	1.001
130803	4	5	1	6389.353592	1062.392108	0.0	7454.666959	7451.7457	1.880526	0.02	0.3	1.0004	1.0005	0.0001	1.0005
150723	9	14	5	8616.831233	3746.851781	12360.029156	0.0	12363.683014	1.870878	0.02	0.19	1.0009	1.0014	0.0005	1.0012
