id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_est_30d	price_lower	price_upper	price_range	price_mid
348822.0	3.0	8.0	5.0	62.6782	37.8316	0.0	0.0	100.51	-100.51	-1216.67	1.0003	1.0008	0.00050025	1.00055
348834.0	4.0	5.0	1.0	2288.41	17014.1	19295.0	0.0	19302.6	-7.55341	-0.476102	1.0004	1.0005	0.00010004	1.00045
348989.0	4.0	5.0	1.0	964.557	7172.06	8133.43	0.0	8136.61	-3.18403	-0.476108	1.0004	1.0005	0.00010004	1.00045
349024.0	4.0	5.0	1.0	123.614	920.431	1043.64	0.0	1044.04	-0.408633	-0.476196	1.0004	1.0005	0.00010004	1.00045
349066.0	4.0	5.0	1.0	135.648	1011.61	1146.81	0.0	1147.26	-0.449121	-0.476293	1.0004	1.0005	0.00010004	1.00045
349485.0	2.0	5.0	3.0	12.062	296.659	0.0	0.0	308.721	-308.721	-1216.67	1.0002	1.0005	0.00030009	1.00035
349491.0	0.0	6.0	6.0	21.6509	91.9189	0.0	0.0	113.57	-113.57	-1216.67	1.0	1.0006	0.00060015	1.0003
349766.0	3.0	8.0	5.0	431.409	252.257	596.944	86.6521	683.666	-0.070181	-0.124896	1.0003	1.0008	0.00050025	1.00055
350108.0	0.0	10.0	10.0	854.512	826.152	0.0	0.0	1680.66	-1680.66	-1216.67	1.0	1.001	0.00100045	1.0005
350375.0	3.0	4.0	1.0	11476.1	2000.49	0.0	13480.7	13476.6	4.10233	0.370357	1.0003	1.0004	0.00010003	1.00035
350376.0	3.0	4.0	1.0	33185.1	5784.74	0.0	38981.7	38969.9	11.8626	0.370357	1.0003	1.0004	0.00010003	1.00035
350377.0	3.0	4.0	1.0	10028.1	1748.08	0.0	11779.8	11776.2	3.58472	0.370357	1.0003	1.0004	0.00010003	1.00035
350380.0	3.0	4.0	1.0	1681.48	292.245	0.0	1974.33	1973.73	0.601041	0.3705	1.0003	1.0004	0.00010003	1.00035
350387.0	3.0	4.0	1.0	143801.0	18467.6	0.0	162320.0	162268.0	51.1368	0.383417	1.0003	1.0004	0.00010003	1.00035
350491.0	3.0	4.0	1.0	10.7575	1.22811	0.0	11.9894	11.9856	0.00382	0.38777	1.0003	1.0004	0.00010003	1.00035
350626.0	3.0	4.0	1.0	8988.37	998.592	0.0	9990.15	9986.96	3.19126	0.388777	1.0003	1.0004	0.00010003	1.00035
350635.0	3.0	4.0	1.0	1879.24	202.006	1879.24	202.006	2081.25	-2e-06	-1.16917e-06	1.0003	1.0004	0.00010003	1.00035
350645.0	3.0	4.0	1.0	16965.7	1823.7	0.0	18795.4	18789.4	6.02106	0.389881	1.0003	1.0004	0.00010003	1.00035
350854.0	3.0	4.0	1.0	6863.81	380.66	0.0	7246.89	7244.47	2.42067	0.406537	1.0003	1.0004	0.00010003	1.00035
350892.0	3.0	4.0	1.0	7074.8	396.344	0.0	7473.64	7471.14	2.49525	0.406349	1.0003	1.0004	0.00010003	1.00035
350904.0	3.0	4.0	1.0	22722.0	1362.7	160.943	23931.7	24084.7	7.95677	0.401946	1.0003	1.0004	0.00010003	1.00035
350990.0	-1.0	7.0	8.0	809.717	831.729	0.0	0.0	1641.45	-1641.45	-1216.67	0.9999	1.0007	0.0008002	1.0003
351017.0	2.0	7.0	5.0	29.9264	9.27788	28.8614	10.3432	39.2043	0.000335	0.0103964	1.0002	1.0007	0.0005002	1.00045
351067.0	3.0	4.0	1.0	55235.3	3034.86	19594.6	38687.8	58270.2	12.2987	0.256794	1.0003	1.0004	0.00010003	1.00035
351257.0	3.0	4.0	1.0	67639.2	33715.8	0.0	101380.0	101355.0	24.8018	0.297721	1.0003	1.0004	0.00010003	1.00035
351644.0	3.0	4.0	1.0	12787.1	6363.9	0.0	19155.7	19151.0	4.68851	0.297862	1.0003	1.0004	0.00010003	1.00035
351723.0	3.0	4.0	1.0	66239.0	27869.7	0.0	94132.8	94108.7	24.1674	0.312444	1.0003	1.0004	0.00010003	1.00035
351726.0	-1.0	4.0	5.0	464.111	2833.15	0.0	0.0	3297.26	-3297.26	-1216.67	0.9999	1.0004	0.00050005	1.00015
351765.0	3.0	4.0	1.0	59317.1	24957.4	0.0	84296.1	84274.5	21.642	0.312444	1.0003	1.0004	0.00010003	1.00035
351792.0	3.0	4.0	1.0	49343.0	28497.0	0.0	77858.2	77840.0	18.1755	0.28409	1.0003	1.0004	0.00010003	1.00035
351801.0	3.0	4.0	1.0	11634.3	6534.78	0.0	18173.3	18169.0	4.28174	0.286721	1.0003	1.0004	0.00010003	1.00035
352050.0	3.0	4.0	1.0	5282.02	3065.62	0.0	8349.59	8347.64	1.94594	0.28362	1.0003	1.0004	0.00010003	1.00035
352082.0	-1.0	9.0	10.0	55768.7	44168.0	47323.6	52616.2	99936.6	3.24438	0.0394983	0.9999	1.0009	0.00100035	1.0004
352110.0	3.0	4.0	1.0	491.643	355.817	0.0	847.642	847.46	0.182418	0.261891	1.0003	1.0004	0.00010003	1.00035
352128.0	-1.0	9.0	10.0	25827.7	20634.0	26265.8	20195.8	46461.7	-0.148665	-0.00389301	0.9999	1.0009	0.00100035	1.0004
352485.0	3.0	4.0	1.0	14207.4	7514.66	0.0	21727.3	21722.0	5.21897	0.292318	1.0003	1.0004	0.00010003	1.00035
352692.0	3.0	5.0	2.0	3904.38	1196.11	0.0	0.0	5100.49	-5100.49	-1216.67	1.0003	1.0005	0.00020007	1.0004
352705.0	3.0	4.0	1.0	36212.1	23607.6	0.0	59833.0	59819.6	13.3904	0.272347	1.0003	1.0004	0.00010003	1.00035
353244.0	3.0	4.0	1.0	531.559	900.07	531.559	900.07	1431.63	-2e-06	-1.6997e-06	1.0003	1.0004	0.00010003	1.00035
353510.0	3.0	4.0	1.0	439.014	735.189	0.0	1174.37	1174.2	0.16742	0.173475	1.0003	1.0004	0.00010003	1.00035
353567.0	3.0	4.0	1.0	391.213	662.757	0.0	1054.12	1053.97	0.149243	0.172281	1.0003	1.0004	0.00010003	1.00035
353916.0	2.0	7.0	5.0	100.923	49.4489	0.0	0.0	150.372	-150.372	-1216.67	1.0002	1.0007	0.0005002	1.00045
353989.0	3.0	4.0	1.0	88.9079	157.036	0.0	0.0	245.944	-245.944	-1216.67	1.0003	1.0004	0.00010003	1.00035
354020.0	3.0	5.0	2.0	640.684	300.496	0.0	0.0	941.181	-941.181	-1216.67	1.0003	1.0005	0.00020007	1.0004
354374.0	3.0	4.0	1.0	92844.6	110039.0	0.0	202919.0	202884.0	35.0179	0.209997	1.0003	1.0004	0.00010003	1.00035
354707.0	3.0	4.0	1.0	370.331	488.691	0.0	859.162	859.022	0.140167	0.198524	1.0003	1.0004	0.00010003	1.00035
355334.0	3.0	4.0	1.0	3469.02	4703.49	0.0	8173.82	8172.51	1.31415	0.195641	1.0003	1.0004	0.00010003	1.00035
356010.0	2.0	4.0	2.0	11611.1	45169.8	0.0	0.0	56780.9	-56780.9	-1216.67	1.0002	1.0004	0.00020005	1.0003
356635.0	3.0	4.0	1.0	13577.4	20007.3	0.0	0.0	33584.7	-33584.7	-1216.67	1.0003	1.0004	0.00010003	1.00035
356648.0	2.0	4.0	2.0	2893.8	11508.5	0.0	0.0	14402.3	-14402.3	-1216.67	1.0002	1.0004	0.00020005	1.0003
356654.0	3.0	5.0	2.0	35.0909	14.9746	0.0	0.0	50.0654	-50.0654	-1216.67	1.0003	1.0005	0.00020007	1.0004
357102.0	3.0	4.0	1.0	1291.61	1980.96	0.0	0.0	3272.56	-3272.56	-1216.67	1.0003	1.0004	0.00010003	1.00035
357229.0	5.0	6.0	1.0	4789.91	8688.16	0.0	13480.9	13478.1	2.78947	0.251806	1.0005	1.0006	0.00010005	1.00055
357230.0	5.0	6.0	1.0	4188.59	5906.32	0.0	10097.3	10094.9	2.42681	0.292486	1.0005	1.0006	0.00010005	1.00055
357231.0	5.0	6.0	1.0	16176.2	22793.2	0.0	38978.8	38969.4	9.37211	0.292607	1.0005	1.0006	0.00010005	1.00055
357233.0	4.0	6.0	2.0	2092.21	7989.26	0.0	10082.7	10081.5	1.21218	0.14629	1.0004	1.0006	0.00020009	1.0005
357234.0	5.0	6.0	1.0	819.155	1154.24	0.0	1973.87	1973.39	0.474598	0.292606	1.0005	1.0006	0.00010005	1.00055
357262.0	5.0	6.0	1.0	199.83	675.002	87.6173	787.279	874.832	0.064924	0.0902926	1.0005	1.0006	0.00010005	1.00055
357267.0	5.0	6.0	1.0	19988.7	39731.7	0.0	59732.1	59720.4	11.6614	0.237574	1.0005	1.0006	0.00010005	1.00055
357381.0	5.0	6.0	1.0	3890.06	24586.3	0.0	28478.7	28476.4	2.30802	0.0986112	1.0005	1.0006	0.00010005	1.00055
357405.0	5.0	6.0	1.0	2855.65	21004.8	23849.0	0.0	23860.4	-11.4232	-0.58248	1.0005	1.0006	0.00010005	1.00055
357424.0	5.0	6.0	1.0	873.676	6570.02	7440.12	0.0	7443.69	-3.57378	-0.584132	1.0005	1.0006	0.00010005	1.00055
357502.0	5.0	6.0	1.0	9319.38	83738.6	0.0	93063.6	93058.0	5.54631	0.072514	1.0005	1.0006	0.00010005	1.00055
357506.0	5.0	6.0	1.0	15612.3	186919.0	202429.0	0.0	202531.0	-102.052	-0.613055	1.0005	1.0006	0.00010005	1.00055
357518.0	5.0	6.0	1.0	6223.2	93775.3	0.0	100002.0	99998.4	3.71546	0.0452055	1.0005	1.0006	0.00010005	1.00055
357918.0	6.0	7.0	1.0	9180.83	4294.36	13472.6	0.0	13475.2	-2.64407	-0.238731	1.0006	1.0007	0.00010006	1.00065
357922.0	6.0	7.0	1.0	34387.0	4566.63	38950.9	0.0	38953.7	-2.76576	-0.0863848	1.0006	1.0007	0.00010006	1.00065
357923.0	6.0	7.0	1.0	1408.01	186.985	1594.88	0.0	1595.0	-0.113247	-0.0863851	1.0006	1.0007	0.00010006	1.00065
357928.0	5.0	7.0	2.0	4447.46	5631.38	10075.7	0.0	10078.8	-3.12922	-0.377744	1.0005	1.0007	0.00020011	1.0006
357952.0	6.0	7.0	1.0	1741.33	231.25	1972.44	0.0	1972.58	-0.140056	-0.086385	1.0006	1.0007	0.00010006	1.00065
357961.0	6.0	7.0	1.0	14246.2	4540.3	18783.7	0.0	18786.5	-2.77803	-0.179913	1.0006	1.0007	0.00010006	1.00065
358050.0	6.0	7.0	1.0	78307.8	21558.8	99853.5	0.0	99866.7	-13.1765	-0.160528	1.0006	1.0007	0.00010006	1.00065
358091.0	6.0	7.0	1.0	6921.79	3097.14	10017.0	0.0	10018.9	-1.90586	-0.231442	1.0006	1.0007	0.00010006	1.00065
358097.0	6.0	7.0	1.0	24465.7	10590.2	35049.4	0.0	35055.9	-6.51168	-0.225997	1.0006	1.0007	0.00010006	1.00065
358121.0	6.0	7.0	1.0	27870.0	19025.0	46883.1	0.0	46894.9	-11.7965	-0.306055	1.0006	1.0007	0.00010006	1.00065
358124.0	6.0	7.0	1.0	54295.0	37063.6	91335.5	0.0	91358.5	-22.9814	-0.306055	1.0006	1.0007	0.00010006	1.00065
358133.0	6.0	7.0	1.0	12685.2	9341.05	22020.5	0.0	22026.3	-5.80054	-0.320404	1.0006	1.0007	0.00010006	1.00065
358137.0	6.0	7.0	1.0	17648.8	12995.9	30636.7	0.0	30644.7	-8.07012	-0.320402	1.0006	1.0007	0.00010006	1.00065
358335.0	6.0	7.0	1.0	10340.4	18051.5	28380.5	0.0	28391.9	-11.4005	-0.488541	1.0006	1.0007	0.00010006	1.00065
358473.0	2.0	12.0	10.0	120.0	102.288	0.0	0.0	222.288	-222.288	-1216.67	1.0002	1.0012	0.00100065	1.0007
358588.0	5.0	7.0	2.0	285.393	480.475	273.36	492.516	765.869	0.007546	0.0119877	1.0005	1.0007	0.00020011	1.0006
358589.0	6.0	7.0	1.0	5274.04	1895.91	7168.79	0.0	7169.95	-1.16219	-0.197211	1.0006	1.0007	0.00010006	1.00065
358729.0	5.0	7.0	2.0	4428.64	7504.68	11929.1	0.0	11933.3	-4.22279	-0.430537	1.0005	1.0007	0.00020011	1.0006
358814.0	6.0	7.0	1.0	394.946	158.263	553.112	0.0	553.209	-0.097188	-0.213745	1.0006	1.0007	0.00010006	1.00065
358907.0	6.0	7.0	1.0	666.196	266.971	933.003	0.0	933.167	-0.163943	-0.213749	1.0006	1.0007	0.00010006	1.00065
359059.0	4.0	8.0	4.0	251.773	362.626	549.117	65.1217	614.399	-0.160366	-0.317565	1.0004	1.0008	0.00040022	1.0006
359175.0	6.0	8.0	2.0	1139.87	246.075	1385.12	0.66824	1385.94	-0.151558	-0.133047	1.0006	1.0008	0.00020013	1.0007
359225.0	6.0	7.0	1.0	4.99991	0.054852	0.0	0.0	5.05476	-5.05476	-1216.67	1.0006	1.0007	0.00010006	1.00065
359256.0	5.0	10.0	5.0	9.30879	2.36042	0.0	0.0	11.6692	-11.6692	-1216.67	1.0005	1.001	0.00050035	1.00075
359270.0	-1.0	9.0	10.0	3123.03	7314.56	4780.64	5656.08	10437.6	-0.86423	-0.10074	0.9999	1.0009	0.00100035	1.0004
359392.0	5.0	6.0	1.0	171.477	5811.57	5979.86	0.0	5983.05	-3.187	-0.648084	1.0005	1.0006	0.00010005	1.00055
359394.0	5.0	6.0	1.0	1116.88	37852.4	38948.5	0.0	38969.3	-20.7578	-0.648083	1.0005	1.0006	0.00010005	1.00055
359397.0	5.0	6.0	1.0	1632.25	11846.7	13472.5	0.0	13479.0	-6.44186	-0.581468	1.0005	1.0006	0.00010005	1.00055
359404.0	5.0	6.0	1.0	238.954	1734.31	1972.32	0.0	1973.26	-0.943061	-0.581469	1.0005	1.0006	0.00010005	1.00055
359426.0	2.0	7.0	5.0	113.398	310.234	0.0	0.0	423.632	-423.632	-1216.67	1.0002	1.0007	0.0005002	1.00045
359433.0	5.0	6.0	1.0	42851.8	58107.4	100928.0	0.0	100959.0	-30.7634	-0.370732	1.0005	1.0006	0.00010005	1.00055
359436.0	5.0	6.0	1.0	46804.6	134754.0	181486.0	0.0	181559.0	-72.589	-0.486436	1.0005	1.0006	0.00010005	1.00055
359452.0	5.0	7.0	2.0	648.18	188.152	836.233	0.0	836.331	-0.098277	-0.14297	1.0005	1.0007	0.00020011	1.0006
359476.0	4.0	6.0	2.0	152.203	400.545	0.0	0.0	552.748	-552.748	-1216.67	1.0004	1.0006	0.00020009	1.0005
359490.0	5.0	6.0	1.0	39768.3	31195.7	70947.7	0.0	70964.0	-16.2782	-0.279088	1.0005	1.0006	0.00010005	1.00055
359494.0	5.0	6.0	1.0	6000.0	4706.61	10704.2	0.0	10706.6	-2.45596	-0.279088	1.0005	1.0006	0.00010005	1.00055
359577.0	5.0	7.0	2.0	401773.0	79324.8	406491.0	74605.1	481098.0	-2.51	-0.00634762	1.0005	1.0007	0.00020011	1.0006
359716.0	5.0	6.0	1.0	1300.0	571.302	1871.01	0.0	1871.3	-0.294279	-0.191332	1.0005	1.0006	0.00010005	1.00055
359726.0	5.0	6.0	1.0	23779.7	10450.3	34224.6	0.0	34229.9	-5.38295	-0.191331	1.0005	1.0006	0.00010005	1.00055
359732.0	5.0	6.0	1.0	6921.0	3095.81	10015.2	0.0	10016.8	-1.59524	-0.193761	1.0005	1.0006	0.00010005	1.00055
359739.0	5.0	6.0	1.0	9171.13	4120.05	13289.1	0.0	13291.2	-2.12321	-0.194357	1.0005	1.0006	0.00010005	1.00055
359753.0	1.0	3.0	2.0	0.0	31994.9	0.0	31994.9	31994.9	-1e-06	-3.80269e-08	1.0001	1.0003	0.00020003	1.0002
359825.0	5.0	6.0	1.0	374054.0	124344.0	498334.0	0.0	498398.0	-63.7039	-0.155511	1.0005	1.0006	0.00010005	1.00055
359851.0	5.0	7.0	2.0	292.847	45.7375	338.561	0.0	338.584	-0.02348	-0.0843728	1.0005	1.0007	0.00020011	1.0006
359865.0	5.0	6.0	1.0	5276.46	1972.88	7248.33	0.0	7249.34	-1.01296	-0.170007	1.0005	1.0006	0.00010005	1.00055
359911.0	5.0	6.0	1.0	5880.9	2251.59	8131.33	0.0	8132.48	-1.1566	-0.173033	1.0005	1.0006	0.00010005	1.00055
359920.0	5.0	6.0	1.0	15.8259	8.14814	15.8209	8.15307	23.974	-2e-06	-0.000101499	1.0005	1.0006	0.00010005	1.00055
359988.0	5.0	6.0	1.0	761.696	292.652	1054.2	0.0	1054.35	-0.150341	-0.173486	1.0005	1.0006	0.00010005	1.00055
360022.0	5.0	6.0	1.0	846.03	326.149	1172.01	0.0	1172.18	-0.167559	-0.173918	1.0005	1.0006	0.00010005	1.00055
360084.0	8.0	9.0	1.0	4.33249	0.0	4.33249	0.0	4.33249	-1e-06	-0.000280824	1.0008	1.0009	0.00010008	1.00085
360459.0	7.0	9.0	2.0	3.57811	0.0	3.57811	0.0	3.57811	-1e-06	-0.000340031	1.0007	1.0009	0.00020015	1.0008
360646.0	4.0	6.0	2.0	339.988	583.397	923.114	0.0	923.384	-0.270137	-0.355937	1.0004	1.0006	0.00020009	1.0005
360743.0	5.0	6.0	1.0	661.702	237.515	899.095	0.0	899.216	-0.121857	-0.164876	1.0005	1.0006	0.00010005	1.00055
360784.0	5.0	6.0	1.0	5124.67	1840.06	6963.78	0.0	6964.73	-0.944037	-0.164914	1.0005	1.0006	0.00010005	1.00055
360930.0	4.0	5.0	1.0	321.797	5468.92	5788.27	0.0	5790.72	-2.44514	-0.51374	1.0004	1.0005	0.00010004	1.00045
360933.0	4.0	5.0	1.0	1948.41	11530.0	13473.3	0.0	13478.4	-5.10372	-0.460704	1.0004	1.0005	0.00010004	1.00045
360934.0	4.0	5.0	1.0	5632.07	33328.5	38945.8	0.0	38960.6	-14.7528	-0.460704	1.0004	1.0005	0.00010004	1.00045
360937.0	3.0	5.0	2.0	728.495	9350.53	10075.4	0.0	10079.0	-3.6717	-0.443221	1.0003	1.0005	0.00020007	1.0004
360939.0	4.0	5.0	1.0	337.938	1634.84	1972.06	0.0	1972.78	-0.721477	-0.444954	1.0004	1.0005	0.00010004	1.00045
360945.0	4.0	5.0	1.0	108715.0	72918.2	181603.0	0.0	181634.0	-30.652	-0.205322	1.0004	1.0005	0.00010004	1.00045
360991.0	4.0	5.0	1.0	8.7562	3.22276	10.1194	1.85902	11.979	-0.000575	-0.058401	1.0004	1.0005	0.00010004	1.00045
361017.0	4.0	5.0	1.0	59937.8	11007.1	59934.4	11010.5	70944.9	0.001417	2.43008e-05	1.0004	1.0005	0.00010004	1.00045
361021.0	4.0	5.0	1.0	155249.0	28510.3	183748.0	0.0	183760.0	-11.6223	-0.0769507	1.0004	1.0005	0.00010004	1.00045
361022.0	4.0	5.0	1.0	1006.46	184.829	1081.36	109.899	1191.29	-0.030892	-0.0315501	1.0004	1.0005	0.00010004	1.00045
361053.0	3.0	5.0	2.0	32359.0	38585.4	32193.9	38750.6	70944.5	0.06753	0.00115811	1.0003	1.0005	0.00020007	1.0004
361055.0	3.0	4.0	1.0	0.0	1.86951	0.0	1.86951	1.86951	-1e-06	-0.000650795	1.0003	1.0004	0.00010003	1.00035
361081.0	4.0	5.0	1.0	10.8753	1.10527	11.9801	0.0	11.9806	-0.000448	-0.0454959	1.0004	1.0005	0.00010004	1.00045
361140.0	4.0	5.0	1.0	15903.3	3391.87	19293.8	0.0	19295.2	-1.3862	-0.0874073	1.0004	1.0005	0.00010004	1.00045
361197.0	4.0	5.0	1.0	6161.63	1314.47	6928.3	547.488	7476.1	-0.313128	-0.0509587	1.0004	1.0005	0.00010004	1.00045
361210.0	4.0	5.0	1.0	19657.2	4172.71	23828.2	0.0	23830.0	-1.70517	-0.0870594	1.0004	1.0005	0.00010004	1.00045
361262.0	4.0	5.0	1.0	6742.24	1415.16	8156.82	0.0	8157.4	-0.578222	-0.0862411	1.0004	1.0005	0.00010004	1.00045
361296.0	4.0	5.0	1.0	8297.19	1679.95	0.0	0.0	9977.14	-9977.14	-1216.67	1.0004	1.0005	0.00010004	1.00045
361427.0	4.0	5.0	1.0	22075.8	6387.24	28460.4	0.0	28463.1	-2.62587	-0.112244	1.0004	1.0005	0.00010004	1.00045
361428.0	3.0	8.0	5.0	696.527	225.971	0.0	0.0	922.498	-922.498	-1216.67	1.0003	1.0008	0.00050025	1.00055
361431.0	3.0	5.0	2.0	61.3882	96.9357	0.0	0.0	158.324	-158.324	-1216.67	1.0003	1.0005	0.00020007	1.0004
361451.0	4.0	5.0	1.0	5644.29	1603.55	7247.18	0.0	7247.84	-0.658988	-0.110622	1.0004	1.0005	0.00010004	1.00045
361462.0	4.0	5.0	1.0	75071.2	17356.0	92420.0	0.0	92427.1	-7.10347	-0.0935067	1.0004	1.0005	0.00010004	1.00045
361622.0	4.0	5.0	1.0	131509.0	30574.9	162071.0	0.0	162084.0	-12.5151	-0.0939433	1.0004	1.0005	0.00010004	1.00045
361663.0	4.0	6.0	2.0	1670.0	173.703	1843.63	0.0	1843.7	-0.0711	-0.0469192	1.0004	1.0006	0.00020009	1.0005
362180.0	0.0	10.0	10.0	626.913	507.985	0.0	0.0	1134.9	-1134.9	-1216.67	1.0	1.001	0.00100045	1.0005
362311.0	4.0	5.0	1.0	9229.06	8349.59	17575.1	0.0	17578.6	-3.53716	-0.244817	1.0004	1.0005	0.00010004	1.00045
362508.0	4.0	5.0	1.0	11803.8	10219.8	22019.2	0.0	22023.6	-4.32383	-0.238865	1.0004	1.0005	0.00010004	1.00045
363129.0	4.0	5.0	1.0	35104.6	24849.6	0.0	0.0	59954.1	-59954.1	-1216.67	1.0004	1.0005	0.00010004	1.00045
363153.0	4.0	5.0	1.0	3998.0	2876.51	0.0	0.0	6874.51	-6874.51	-1216.67	1.0004	1.0005	0.00010004	1.00045
363245.0	1.0	6.0	5.0	631.877	1366.16	0.0	0.0	1998.03	-1998.03	-1216.67	1.0001	1.0006	0.00050015	1.00035
363288.0	4.0	5.0	1.0	217.465	160.073	0.0	0.0	377.538	-377.538	-1216.67	1.0004	1.0005	0.00010004	1.00045
363346.0	4.0	5.0	1.0	772.269	569.747	805.969	536.032	1342.02	-0.014871	-0.013482	1.0004	1.0005	0.00010004	1.00045
363357.0	4.0	5.0	1.0	60962.1	40544.6	101490.0	0.0	101507.0	-17.0229	-0.204038	1.0004	1.0005	0.00010004	1.00045
363410.0	2.0	7.0	5.0	433.376	400.0	0.0	0.0	833.376	-833.376	-1216.67	1.0002	1.0007	0.0005002	1.00045
363454.0	2.0	8.0	6.0	1180.04	786.501	0.0	0.0	1966.54	-1966.54	-1216.67	1.0002	1.0008	0.00060027	1.0005
363497.0	3.0	5.0	2.0	596.152	1386.96	0.0	0.0	1983.11	-1983.11	-1216.67	1.0003	1.0005	0.00020007	1.0004
363600.0	4.0	5.0	1.0	11113.4	7672.42	18782.6	0.0	18785.8	-3.22476	-0.208853	1.0004	1.0005	0.00010004	1.00045
363627.0	3.0	8.0	5.0	296050.0	99991.7	295979.0	100062.0	396042.0	0.030119	9.25276e-05	1.0003	1.0008	0.00050025	1.00055
363651.0	3.0	8.0	5.0	295979.0	100086.0	295926.0	100139.0	396066.0	0.022666	6.96273e-05	1.0003	1.0008	0.00050025	1.00055
363702.0	4.0	5.0	1.0	355926.0	132384.0	488256.0	0.0	488310.0	-54.7395	-0.136388	1.0004	1.0005	0.00010004	1.00045
363831.0	3.0	8.0	5.0	5291.62	1671.14	5291.62	1671.14	6962.76	-2e-06	-3.49478e-07	1.0003	1.0008	0.00050025	1.00055
363832.0	4.0	5.0	1.0	5573.7	1390.67	6963.8	0.0	6964.37	-0.570005	-0.0995792	1.0004	1.0005	0.00010004	1.00045
363908.0	3.0	4.0	1.0	6865.5	6610.41	13473.8	0.0	13475.9	-2.14477	-0.19364	1.0003	1.0004	0.00010003	1.00035
363909.0	3.0	4.0	1.0	3050.92	2937.56	5987.53	0.0	5988.48	-0.953104	-0.19364	1.0003	1.0004	0.00010003	1.00035
363911.0	3.0	4.0	1.0	19842.8	19105.6	38942.2	0.0	38948.4	-6.19886	-0.19364	1.0003	1.0004	0.00010003	1.00035
363914.0	3.0	4.0	1.0	1062.71	909.465	1971.88	0.0	1972.17	-0.293744	-0.181216	1.0003	1.0004	0.00010003	1.00035
363933.0	3.0	4.0	1.0	10762.0	8022.49	18781.9	0.0	18784.5	-2.57819	-0.166989	1.0003	1.0004	0.00010003	1.00035
363961.0	3.0	4.0	1.0	103122.0	41908.8	145018.0	0.0	145031.0	-13.1753	-0.110527	1.0003	1.0004	0.00010003	1.00035
363969.0	3.0	4.0	1.0	8.52015	3.46243	11.9815	0.0	11.9826	-0.00109	-0.110675	1.0003	1.0004	0.00010003	1.00035
363992.0	3.0	4.0	1.0	4932.51	1982.85	0.0	0.0	6915.36	-6915.36	-1216.67	1.0003	1.0004	0.00010003	1.00035
364012.0	3.0	4.0	1.0	20301.9	7759.36	28058.8	0.0	28061.2	-2.43456	-0.105556	1.0003	1.0004	0.00010003	1.00035
364028.0	3.0	4.0	1.0	5280.63	1968.36	0.0	0.0	7248.99	-7248.99	-1216.67	1.0003	1.0004	0.00010003	1.00035
364056.0	-101.0	98.0	199.0	263.069	289.595	0.0	0.0	552.664	-552.664	-1216.67	0.989951	1.00985	0.0198963	0.9999
364093.0	3.0	4.0	1.0	5958.82	2165.52	0.0	0.0	8124.34	-8124.34	-1216.67	1.0003	1.0004	0.00010003	1.00035
364162.0	2.0	7.0	5.0	1364.37	462.919	0.0	0.0	1827.29	-1827.29	-1216.67	1.0002	1.0007	0.0005002	1.00045
364213.0	3.0	4.0	1.0	17831.4	6018.38	0.0	0.0	23849.8	-23849.8	-1216.67	1.0003	1.0004	0.00010003	1.00035
364301.0	1.0	4.0	3.0	133.103	374.622	0.0	0.0	507.725	-507.725	-1216.67	1.0001	1.0004	0.00030006	1.00025
364378.0	3.0	4.0	1.0	155658.0	41517.1	0.0	0.0	197176.0	-197176.0	-1216.67	1.0003	1.0004	0.00010003	1.00035
364440.0	3.0	4.0	1.0	530.0	137.879	0.0	0.0	667.879	-667.879	-1216.67	1.0003	1.0004	0.00010003	1.00035
364442.0	3.0	4.0	1.0	17475.8	4546.32	22020.7	0.0	22022.1	-1.41052	-0.0779278	1.0003	1.0004	0.00010003	1.00035
364496.0	3.0	4.0	1.0	15319.9	3847.53	15666.4	3501.0	19167.5	-0.110209	-0.00699558	1.0003	1.0004	0.00010003	1.00035
364580.0	-1.0	9.0	10.0	187.132	135.61	0.0	0.0	322.742	-322.742	-1216.67	0.9999	1.0009	0.00100035	1.0004
364597.0	3.0	4.0	1.0	81489.7	18657.0	100141.0	0.0	100147.0	-5.76966	-0.0700948	1.0003	1.0004	0.00010003	1.00035
364786.0	3.0	4.0	1.0	147231.0	28657.5	175879.0	0.0	175888.0	-8.82884	-0.0610715	1.0003	1.0004	0.00010003	1.00035
364926.0	-1.0	4.0	5.0	1013.53	5055.01	0.0	0.0	6068.54	-6068.54	-1216.67	0.9999	1.0004	0.00050005	1.00015
365014.0	2.0	7.0	5.0	10.0	3.03967	0.0	0.0	13.0397	-13.0397	-1216.67	1.0002	1.0007	0.0005002	1.00045
365062.0	3.0	4.0	1.0	80520.0	15402.0	0.0	0.0	95922.1	-95922.1	-1216.67	1.0003	1.0004	0.00010003	1.00035
365241.0	2.0	4.0	2.0	10922.4	20848.9	0.0	0.0	31771.3	-31771.3	-1216.67	1.0002	1.0004	0.00020005	1.0003
365334.0	3.0	4.0	1.0	806.383	368.249	0.0	0.0	1174.63	-1174.63	-1216.67	1.0003	1.0004	0.00010003	1.00035
365490.0	4.0	5.0	1.0	86811.8	0.0	0.0	0.0	86811.8	-86811.8	-1216.67	1.0004	1.0005	0.00010004	1.00045
365589.0	2.0	7.0	5.0	500.0	178.204	0.0	0.0	678.204	-678.204	-1216.67	1.0002	1.0007	0.0005002	1.00045
